Gene	D. discoideum - 0h	D. discoideum - 4h	D. discoideum - 8h	D. discoideum - 12h	D. discoideum - 16h	D. discoideum - 20h	D. discoideum - 24h
DDB_G0275773	7.1778384012	21.8578212598	44.1129496766	61.2113168459	118.085592896	172.300033933	61.6181305372
DDB_G0275775	49.2363056015	281.932417696	99.8067782579	42.4861561613	38.235323762	21.2357612995	18.026804982
DDB_G0275777	6.89050060795	33.3154011848	22.2732171256	12.3090353291	8.39809984966	18.8620922301	41.3996404087
DDB_G0275783	0.0	0.159377613628	1.98431362333	18.3026826651	61.8174677257	32.0691528465	18.1763313327
DDB_G0275785	0.0368898624714	0.130942051774	3.15345558492	20.8639766566	80.6556653506	35.529325536	26.6242266851
DDB_G0275787	87.464557644	317.033590992	287.54201788	230.188357515	178.452642988	248.650647938	334.106969788
DDB_G0275789	1.70364360136	2.21203918173	2.17597606323	2.9985031403	3.14791543714	3.01475322742	3.8955744622
DDB_G0275791	0.0	0.092696640864	2.12310011005	17.298205147	21.1179062544	16.4345334147	12.1729045318
DDB_G0275793	0.122003654749	1.52130630934	3.20505406342	5.08912955284	8.41215738648	6.12475922461	5.62298082711
DDB_G0275795	6.25235758924	7.34795975312	9.32851114267	23.028787887	20.1572008038	15.1877136744	15.2880479323
DDB_G0275797	0.0	0.165373001305	0.215726915667	0.243031078523	0.296827015674	0.436541399069	0.0
DDB_G0275799	7.80208589907	2.19664305793	3.0514600702	2.12833688526	1.47069806931	1.91544587084	0.99821469103
DDB_G0275801	24.3150652404	9.93859615646	17.8891673713	19.6833602224	9.35720499749	6.68121419773	5.49281276675
DDB_G0275803	0.0	0.46958782672	0.808379871358	0.625290791412	0.380578239174	0.12472611402	0.430385827408
DDB_G0275805	2.96689267359	5.70060725411	15.2140608524	17.3904410298	16.8309070844	12.2670341017	13.2870626969
DDB_G0275807	0.0	0.198213029933	0.0	0.0	0.0	88.6311166646	95.9116342001
DDB_G0275809	1.97088896608	2.52481930353	18.111643441	20.0529319393	18.9762769468	4.57620339455	5.65423848333
DDB_G0275813	5.37012874437	1.43112661868	6.71825874501	9.94148687537	38.6594087572	16.4429016895	9.28098159985
DDB_G0275815	3.70257097316	18.5035323641	44.6932725598	31.0143468105	13.4080005284	13.741304732	10.7855360293
DDB_G0275817	0.0	0.202522008845	1.05674923906	0.0	3.16482420367	151.160408594	132.702124041
DDB_G0275819	0.0	0.38087535011	0.0	0.0	27.1126163059	1312.34470525	523.567235791
DDB_G0275821	0.061774919233	0.281329910578	0.157246124728	0.553388790538	0.813946062619	1.09164186898	0.72613635487
DDB_G0275823	2.45461372108	1.20915745763	3.08411356243	4.61086054616	3.88434253322	2.34257212114	1.71857442325
DDB_G0275825	0.0	0.349350465256	0.7098637902	6.16258144628	29.8047970391	11.9945449534	2.38662390855
DDB_G0275827	0.0	0.765699649875	5.99307102705	19.1390961573	64.4917118851	20.7607068962	5.6944464011
DDB_G0275829	3.35839977019	4.74366208317	11.3687663107	20.0335439312	12.8518986577	13.985546773	8.19036435843
DDB_G0275831	24.0603887528	5.40250403917	2.55126107132	3.80427788112	1.63146385852	2.06271219326	0.59461554126
DDB_G0275835	23.0890744536	25.5557127352	60.6632076811	79.4357626892	44.075839826	44.0590949938	45.7366614876
DDB_G0275843	27.8941808742	140.415917872	205.879273001	254.590546833	261.171626729	251.552775123	260.051062557
DDB_G0275845	3.62694050568	9.5391084993	16.5002765935	12.7302345923	12.2479659172	7.06845594728	6.50696011397
DDB_G0275847	1.0467586091	0.749287344915	1.21147864752	1.00667284977	2.39293793948	1.35675807495	1.95197074557
DDB_G0275849	1.79497012332	11.5817138883	13.0448666013	18.5313848238	8.09044247664	3.73090530029	2.79541692291
DDB_G0275851	1.25415835834	17.0856066834	17.9752964596	12.4480318792	9.89314863829	4.09838544862	3.94470851351
DDB_G0275853	4.00786417639	20.9870463664	16.3977739022	16.9863369919	10.3467508879	11.8023921398	9.49526514395
DDB_G0275855	0.275446197821	0.322592222619	0.874718081597	0.868958802636	1.32576117177	0.430656705526	0.371323740313
DDB_G0275859	0.338797938545	1.35105207533	0.84295604041	0.663946924272	0.608201875566	0.857355034156	1.84272656282
DDB_G0275861	11.6140112011	29.0898803172	27.9756520887	24.4125120233	19.8890009667	20.4997312406	26.3977737542
DDB_G0275863	47.2369898821	37.3230074144	83.916014305	76.9299768176	32.8076450742	40.720039403	47.2952480448
DDB_G0275865	106.453160623	134.075763892	49.3803977063	23.5156488997	9.88671758004	11.5790743371	15.9217376933
DDB_G0275867	20.3401769544	32.1581315788	44.1123701634	36.3630730083	32.8315179567	23.6896757244	33.2870195135
DDB_G0275869	0.351694892862	1.63602682274	2.79638266507	2.85904600739	2.02405437588	0.905010170688	0.708655100413
DDB_G0275871	2.65001406387	1.83008889636	12.9290433991	21.1246112827	11.4279144641	5.98593461701	6.46454595961
DDB_G0275873	15.6109132276	28.2165482301	10.4241525721	14.1760837521	15.86847868	32.3145271992	56.6760144194
DDB_G0275875	18.0915172672	60.829981753	23.618954868	24.3882781786	20.0311631455	21.6261184632	41.4891414067
DDB_G0275879	1.30453225081	3.47429662117	7.17001955013	6.52720567583	5.22839139358	2.44771023986	2.14626066804
DDB_G0275881	8466.2828621	2410.66735132	656.446529539	615.350853553	328.325569548	393.985528641	431.963367511
DDB_G0275885	3.9861445801	1.54921046922	2.82583741269	3.24068331177	2.74591826565	2.54224714586	2.19134279103
DDB_G0275887	42.1302103528	33.5087340231	58.0211250637	59.3793215275	130.143137951	363.248639776	461.296253268
DDB_G0275889	5.01981991833	4.97825877155	14.3130963842	14.5038134073	14.9892284444	8.75184920264	8.26092437223
DDB_G0275893	0.0	0.0178467670629	0.232808740407	0.104909967485	0.247657604314	0.0942215791095	0.12228932753
DDB_G0275895	13.8758816202	1.65092956836	4.61451357473	7.62142014181	6.44492215176	2.91135149181	1.8102692113
DDB_G0275897	0.386622977363	1.02784524641	0.384779406309	0.217108160946	0.529432882838	0.0	0.0
DDB_G0275899	8.93766741957	9.5316907868	16.3190486842	25.3763345917	44.6228920043	23.3117886591	36.7111494278
DDB_G0275901	0.0	0.0	0.548686987595	0.793666710538	15.1188942054	33.2130594305	33.0505707002
DDB_G0275903	0.0	0.0	0.0	0.73797303138	0.340226750773	0.0	10.3052064706
DDB_G0275905	3.20947951607	0.0	0.916431960331	1.21166094388	1.35884829493	1.27241990821	0.157784959352
DDB_G0275907	0.0	0.186320248137	1.45831394991	0.274279976662	2.3326435043	0.0	0.424288694853
DDB_G0275909	100.441761418	188.005876318	290.326494269	245.829652751	161.473021646	346.532440501	378.694122171
DDB_G0275911	35.3792314787	163.908753289	89.2788405343	44.9581022274	13.9751884841	9.27991656149	5.68816486877
DDB_G0275913	48.957630392	93.3076770392	37.186165205	15.3567202592	4.74326090452	7.75293578747	14.699742797
DDB_G0275915	249.812733959	11.5583220277	12.7114257552	14.4166294155	3.89535257644	5.14076329465	7.83062005915
DDB_G0275917	11.9710562688	53.6961739062	62.7247437439	51.4554245361	57.2923156427	27.8290789583	20.9847590719
DDB_G0275919	0.20317046956	0.517493418071	0.768458404554	0.833953101238	1.15670770669	0.501170157936	0.809945205527
DDB_G0275921	19.3434564174	3.17197641374	2.3816188345	2.16077980069	2.2297228724	3.40707172792	3.36604510184
DDB_G0275923	0.0	0.117675946191	0.0	0.172642139122	0.422431710728	0.621267338465	0.0
DDB_G0275925	13.6591052181	24.9409478529	36.9564538799	40.4840206663	30.2833934431	24.4557437947	26.1593660751
DDB_G0275927	1.21146528923	1.54678255017	5.40415118607	6.01343556895	3.54200120949	1.03213732465	0.922761703598
DDB_G0275929	4.18071688279	1.39010338392	15.3775031631	20.2367192266	23.9783042037	6.98592341593	2.20680221606
DDB_G0275931	0.689083811417	12.4959734372	11.4451580364	15.0780599659	19.5937858229	12.3874526578	9.67880919314
DDB_G0275933	2.91314823293	1.67993666353	1.32941533958	1.34510675796	0.681882498215	1.21206902647	1.04647588477
DDB_G0275935	0.0	0.790968270961	3.64974440763	7.86160345992	8.27814321473	6.02834390526	5.36577371948
DDB_G0275937	0.891390638078	0.298027038095	0.534858313711	0.616740664268	1.14073808344	1.24945849482	0.650576086749
DDB_G0275939	0.584764701061	0.203201750272	2.20153214322	2.75123586137	3.26660987987	1.351431549	1.71032754277
DDB_G0275941	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDB_G0275943	1.20925605213	3.81044032264	2.23628966744	4.25366362996	2.26764923433	0.64015205998	1.37906053373
DDB_G0275945	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDB_G0275947	0.0	0.223584297764	0.0	0.0	0.802620250383	0.0	1.01829286765
DDB_G0275949	0.0	0.0	0.43185629822	0.311806144801	0.0	88.3164263304	632.569614593
DDB_G0275951	0.675253955855	1.27208307283	1.3440681566	3.78160421502	5.07420818655	2.39540770831	0.0
DDB_G0275953	4.81652422677	3.78324749579	1.35117453405	1.25945404835	1.22586297031	1.13250623864	0.919373689152
DDB_G0275955	0.156642883358	0.0936282653955	0.0	0.549914641955	0.672211264977	0.743077493611	0.10756864063
DDB_G0275957	26.2692430395	32.9660786914	59.6494863256	62.1564700414	51.1613084769	53.8515626547	64.577053732
DDB_G0275959	87.9816681935	13.6947133236	44.6209793195	39.0120709314	22.8994666725	14.900080496	70.0368815176
DDB_G0275961	0.226031930118	0.105265676914	1.31243650922	3.78970080709	5.79227463874	10.9197128761	21.0169680505
DDB_G0275963	0.0	0.410409542643	0.752536669291	1.52594990218	1.81767566779	4.05095569446	3.37845557227
DDB_G0275965	0.796359284895	0.0	1.5851238586	1.78423391982	0.678176615075	1.60381514006	2.07532513787
DDB_G0275967	6.80823892596	15.8235557901	57.7448877893	74.0287567993	62.619238895	51.2439246809	57.1327624838
DDB_G0275969	4.63067313841	11.1118669678	11.5063367938	8.83059974388	5.32265642315	2.95833669393	2.35336512335
DDB_G0275971	112.463788676	384.715159456	507.068348674	413.09369755	209.645196578	151.426265632	147.77816261
DDB_G0275973	1.08128788192	0.83153637584	0.997973870626	0.862752351969	1.7672278407	0.999137981273	0.289272425479
DDB_G0275975	0.0	0.953012780795	0.0	2.48620817963	1.40882926307	15.6556093214	0.278002071239
DDB_G0275977	0.0	0.59149285123	1.37253757366	0.869254016304	1.06166699786	1.56648820529	1.69281504669
DDB_G0275979	0.370441218805	1.03245944536	2.17689230485	0.632754753725	1.74083304036	1.14297503012	1.57499006877
DDB_G0275981	20.9894042392	10.2509311267	8.49734322779	10.3004023265	9.3600599539	6.47347285006	7.5867391089
DDB_G0275983	1.02259655076	0.253346449466	4.43235237547	5.98436507613	5.82673220227	1.06690161732	1.3078173377
DDB_G0275985	7.90693646855	5.25033631133	18.8290916747	23.5935643884	24.8582556405	9.63508398665	14.0090300886
DDB_G0275987	0.139154898785	0.316863508021	1.37025584245	4.91476094446	8.49820314892	13.831099504	5.15433168134
DDB_G0275989	0.205518758378	0.191424912469	0.291724845287	0.843950389117	0.622217196028	1.26575580817	0.765802486782
DDB_G0275991	0.178635723715	1.59503872247	6.81286723272	9.57362215127	12.3283628466	11.4372237483	9.14761704159
DDB_G0275993	0.562701627666	0.564533006822	0.377597673104	1.07592584048	1.08982093601	0.752417201768	0.464034491075
DDB_G0275995	0.0	0.0	0.237897871111	0.0	0.0	0.121138073341	0.104760976274
DDB_G0275997	0.0	0.0	0.153830585434	0.086503181522	0.263258432855	0.311289014526	0.0
DDB_G0275999	1.29643655614	1.49669712589	3.79604029058	5.5587547332	5.77729239497	3.04390865163	2.39126383047
DDB_G0276001	0.0	0.0	0.0	1.03980385495	0.0	0.93386704358	0.406446066178
DDB_G0276003	1.02613170113	32.208543893	5.10466120868	4.70037251814	3.35736456743	111.420171964	17.21944301
DDB_G0276005	2.68434527772	6.5991371953	11.2835831847	9.37651016757	7.76474469237	5.38451660887	5.14726237443
DDB_G0276007	3.44286243178	1.74982164544	3.3857328932	4.67735167057	4.1353087806	3.15866722561	3.53456101976
DDB_G0276009	0.0	0.87337616314	0.0	1.2813283763	0.0	0.0	0.0
DDB_G0276011	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDB_G0276013	76.2130815749	104.018897831	220.978037218	202.211502769	143.767256522	152.466594195	170.189954561
DDB_G0276015	1.78018258119	0.92190080502	0.941044838924	1.09599072102	0.770524645646	1.23266338137	0.768066189717
DDB_G0276017	3.81085917697	2.31864390422	4.86250191169	8.546189442	6.99557700601	5.62228521269	7.80949783903
DDB_G0276019	36.6593171435	14.6286374743	5.84433438431	6.27895163397	5.16933963304	6.16930570725	9.22472444756
DDB_G0276021	0.0	0.0	0.0	2.41601483944	2.81866938292	2.16986754243	2.81625127812
DDB_G0276025	0.554868628203	0.450902471072	3.29648812545	9.3308159316	11.6503371983	7.98992248534	5.43827833016
DDB_G0276027	14.4032205877	77.9063799216	72.734058812	49.925527428	43.593949595	33.7710645535	41.3349232015
DDB_G0276029	23.1915977267	81.7686824342	67.0617332408	52.6241240917	43.4566020083	30.0391063409	33.5855569309
DDB_G0276031	29.567745409	40.43143151	29.9005263039	49.6790180754	29.5176176574	19.4800294418	20.5085444019
DDB_G0276033	157.77232314	92.0630178926	139.736177856	156.29443611	244.749279371	234.870976898	290.502726384
DDB_G0276035	1.05308953842	0.868115088941	1.18930309474	1.22088237971	1.45521275801	1.49675980448	2.43183535053
DDB_G0276037	0.941356508964	0.109600145963	0.142971955874	0.241464730553	0.319058391931	1.0882425924	0.563250255624
DDB_G0276039	20.1762763852	3.25278078485	2.05843161068	3.62607309911	2.9871343016	3.26890396582	2.12136088284
DDB_G0276041	0.965356758596	7.56620180691	16.5952565136	28.9389953193	32.780699515	24.7062606225	26.4982239981
DDB_G0276043	4.76812313665	6.53911699546	19.3470101629	18.737161235	22.9603451389	13.2880669278	15.3433336299
DDB_G0276045	3.54343000343	7.21109411255	12.6853229428	14.873717784	11.8984765859	5.68129994749	7.24358377134
DDB_G0276047	5.26906491753	18.8959530868	25.0167796306	15.6770081396	17.8463384992	13.7016455682	15.126534543
DDB_G0276049	588.65233196	84.4072825371	58.2017837122	60.8655957591	35.9958316526	37.6799913136	63.368422487
DDB_G0276051	0.0942699610535	0.781923741304	1.07851975227	1.49024405727	1.79328521138	8.64058223567	8.03870340528
DDB_G0276053	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDB_G0276057	81.8836621957	360.345011668	143.507571186	119.298307553	127.896462205	94.5733299108	81.5311567803
DDB_G0276059	0.0	0.0	0.87586423418	0.49377927189	0.301283877772	0.221548037365	1.33784723602
DDB_G0276061	0.0	0.136000181122	0.0	0.599255535679	0.303611915264	0.71800969774	0.0
DDB_G0276063	0.0	0.2300249977	1.66765842146	1.01355565911	1.85277389688	118.782101607	556.708093731
DDB_G0276065	85.4069674051	85.5791750842	87.0869692247	73.6523214811	65.3001784691	99.7562127553	88.502474519
DDB_G0276067	93.1784026971	11.7850521816	7.94478636728	25.0334206058	26.7557793153	15.8200851267	21.8526985165
DDB_G0276069	0.736686075667	1.08363378993	0.509714909124	0.704431196633	0.550269863661	0.634959676568	1.21666727409
DDB_G0276073	26.0669979891	5.52349453822	9.35528966567	6.76940879671	8.67753799947	3.54104654658	3.15418188239
DDB_G0276075	0.0	0.299781917292	0.131025512121	0.516256124359	0.0	15.9387862734	22.3949419214
DDB_G0276077	98.0038132263	382.045793923	258.20321605	370.761094384	268.011050566	193.329470378	229.978194663
DDB_G0276079	0.554896658557	0.715410460716	1.18948576595	0.814659924507	0.545911341835	1.17237135661	0.854509559843
DDB_G0276081	1.38289527011	2.51736712209	2.60800315729	2.87647488215	3.37680477063	3.2633996878	1.90528218586
DDB_G0276083	11.6746730641	31.2972191438	50.5166032235	46.7400188269	36.1194791126	35.0759604025	36.4451358259
DDB_G0276085	0.801471835184	0.811074006602	1.58215661935	1.6938974514	1.4690566755	8.27329433482	5.06836912963
DDB_G0276087	0.272073173858	9.11776367334	39.8898354702	50.3197857122	25.5890542114	147.65713671	298.278220909
DDB_G0276089	3.46883306072	2.42208057808	2.65183119822	3.27956009022	3.27227409357	3.31120989719	4.3287263942
DDB_G0276091	0.895795347636	0.651111392047	2.1733938248	2.80010433036	2.5279315215	1.84894896646	1.11420651637
DDB_G0276093	0.464305434789	6.7269302555	5.17355703217	2.78186899759	2.19738646512	5.9798411242	5.46864277752
DDB_G0276095	0.237295722139	0.0891279159365	0.630144780785	0.531884258632	0.830147863205	4.73446783567	2.01956884509
DDB_G0276097	4.1860197245	125.155442778	8.46862319892	4.54680065911	2.53921329683	2.6137227367	2.78581318321
DDB_G0276099	217.654443234	93.8314787889	108.927114427	100.679319275	56.6293140064	30.2136197491	29.7220308856
DDB_G0276101	4.77801017976	1.84088165602	29.099909457	24.49787896	30.0240105494	3.32974448343	1.86684441039
DDB_G0276103	37.7496544452	32.480061241	161.309363237	153.299264319	143.662089777	118.202868852	118.227325691
DDB_G0276105	52.294596574	45.7826389519	47.8334320739	22.79878272	14.990737282	12.5887683473	16.6821930866
DDB_G0276107	4.2278105985	8.00016549766	9.9912275635	7.63942026481	6.45687452629	3.74739172043	3.97352861366
DDB_G0276109	3.31552766582	8.22407867028	13.8219487732	12.0632855266	8.99483810794	4.90558518322	3.40340389692
DDB_G0276111	0.384688957989	0.356930627266	2.92241103183	2.30496156407	1.79420004633	2.07559198578	1.99760991605
DDB_G0276113	0.0	0.0	1.01695533466	0.114761496511	0.49148702014	0.310701418233	0.625354254863
DDB_G0276115	2.02896417974	1.68536210721	1.77578837331	2.19783594411	1.22661149461	0.809520554172	1.01282180416
DDB_G0276117	0.0	0.0908879259205	0.474248438996	1.06718553753	1.7108768207	1.9240663385	1.14114125072
DDB_G0276119	5.52787415842	2.9847353063	2.50823694952	4.17673791	2.74626405997	1.80647624082	3.00356627892
DDB_G0276121	3.99072686784	1.78692959875	1.15803819225	2.03271578246	1.59716841051	1.72796943395	1.70030237942
DDB_G0276123	0.0	0.0	0.0	0.0	0.0	0.0	0.848577389705
DDB_G0276125	2.65362325596	31.5138366788	297.345710222	285.631085204	252.165948432	169.943903631	199.041412177
DDB_G0276127	0.0	11.8076623271	1.41073640971	1.49514797283	1.82276946131	0.898010655233	0.387662119255
DDB_G0276129	1.45482369567	22.9563451568	3.97233576428	5.47569645658	2.37082220477	1.47204451583	0.497415810161
DDB_G0276131	0.515238575015	7.24277921241	10.6305532583	13.5058874914	10.3321226007	7.27141174254	6.62876636041
DDB_G0276133	1.22374031184	1.01777674723	0.633446769835	1.70197702401	1.21993125714	1.09571063573	1.09853983688
DDB_G0276135	6.69023170846	8.70892947999	10.7365207179	4.84461021833	2.66701429419	2.57772698747	1.80004866662
DDB_G0276137	27.5776061458	74.3285637293	19.4901561592	20.8264074596	18.3448626624	30.7003404447	39.1473408453
DDB_G0276139	0.380597684209	0.285903834239	0.757565688265	0.853449397826	0.0	0.578630952915	0.166801242744
DDB_G0276141	1586.99439719	3536.79467636	4317.53583463	832.769277463	386.154231685	284.465346281	258.14683877
DDB_G0276143	0.102037843729	0.713417733931	0.70432340907	0.62842155271	0.869111913614	4.74640473957	20.2487276071
DDB_G0276145	0.573554923154	2.29658509992	1.80374330748	2.31709496362	1.15083622657	1.75420847647	1.99233873189
DDB_G0276147	1.23459567597	6.59713457173	36.0827511726	134.759078945	251.1066414	214.153163904	96.8103635295
DDB_G0276149	0.152476699709	8.16720313725	4.52036706985	7.26636870785	13.4845679374	26.0755355755	34.1347928213
DDB_G0276151	0.702950515853	0.886287527368	13.7506168276	15.5054969541	12.0014495179	6.17631936129	9.39596270492
DDB_G0276153	79.5365993305	28.8167772029	39.2201528105	31.8299555691	32.1477949368	32.2958121744	40.0712927945
DDB_G0276155	25.2111156405	134.252052416	210.979820713	131.430381878	111.676309194	116.697611997	106.306593045
DDB_G0276157	6.57251646	1.50630814622	2.95242312353	4.01369270011	9.37785706274	112.218743382	172.889911795
DDB_G0276159	9.68268421494	3.41070725551	2.42856147956	5.36370067748	3.18577912463	4.66045478023	3.34247465829
DDB_G0276161	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDB_G0276165	0.0	5.15495396009	448.930529067	2014.81008744	3145.55812073	1411.73359208	641.473056295
DDB_G0276167	1.27483967614	3.09124588944	7.45676597369	6.35947299757	7.06254664062	2.83518681789	4.36031618652
DDB_G0276169	3.54449713813	44.6242955658	60.923509902	56.8357278334	62.2334736838	62.6015203754	58.3764105069
DDB_G0276171	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDB_G0276173	0.0	0.0	0.747853307645	0.210984597433	0.194539911339	1.51828856821	0.0
DDB_G0276179	0.701888625104	1.29745687172	0.426407587693	0.120298235378	1.49887808634	1.07999890272	0.55995639448
DDB_G0276181	5.86693365161	3.88383294785	9.03864618354	11.5822370964	15.4817230626	11.8767202321	12.0376041234
DDB_G0276183	0.214538958156	0.1611610193	0.0	0.0	1.02458719076	0.756823744676	0.466752116205
DDB_G0276187	1.88310774718	3.89164407917	1.74136708097	1.81586193629	3.61256519922	3.85517366814	2.54336506527
DDB_G0276189	0.345659804301	2.63775319563	1.76403005547	2.6384053631	2.26450610412	2.1466317208	1.7860578054
DDB_G0276193	18.1497343496	21.6587685608	78.5130261525	95.1850081546	99.0491461923	82.5541134645	76.0909094724
DDB_G0276195	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDB_G0276197	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDB_G0276201	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDB_G0276203	1.38287029491	15.436573221	8.65460769938	14.2076547374	10.3181493174	14.6534996208	11.4242972687
DDB_G0276205	11.2208015777	6.44497672062	8.59277003552	12.3256743502	8.46678769764	7.99732502339	12.6661772001
DDB_G0276207	1.38934240498	0.374790535182	0.409912396198	0.530285645951	0.87409523674	0.353689134285	0.574175280677
DDB_G0276209	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDB_G0276211	1.76444908236	0.0	0.0	0.773632227195	1.17721223749	0.0	1.80665176332
DDB_G0276213	0.359676159096	0.426002481777	0.224355992294	0.315618505638	0.463050144452	0.39762355201	0.246994147908
DDB_G0276215	0.585804041882	33.5097557838	334.598110669	454.08298746	798.148402326	447.629580471	250.936488688
DDB_G0276217	0.0	0.32687762831	5.1168910523	4.32747358571	3.96395177315	6.05701640519	4.12428605006
DDB_G0276219	2.41728539964	3.88170554532	0.745124020793	1.22259232302	0.635157291197	0.767762882369	0.497295174474
DDB_G0276221	11.1923420474	15.4945873786	24.9832462359	22.9166683803	22.0323397773	13.3582134507	14.8251046585
DDB_G0276223	0.335069524008	0.196520603258	0.578210252197	1.23787750534	1.45155237436	1.59697563272	0.897922782854
DDB_G0276225	0.0	0.150258264626	4.1840258294	8.83274242373	10.629539379	3.96901670399	1.20531989446
DDB_G0276227	3.77988031557	4.50748647209	9.54468378596	11.418721722	8.58000836775	5.11260571732	5.18929077015
DDB_G0276229	1.61424497257	3.04819948672	15.6297620031	32.8578767066	35.5478562166	31.9833927032	21.3285291401
DDB_G0276231	0.0	3.55002068147	30.1297559053	269.661490789	95.1825296928	67.3709645571	71.3038456365
DDB_G0276233	116.416770171	39.7400792072	62.7250270667	49.5743073583	38.1372172255	18.6872024869	17.1990308858
DDB_G0276235	0.0	0.168108494559	0.828680287827	1.97557010349	7.3887960388	62.2369378498	92.9634335423
DDB_G0276237	0.494991761028	0.514209123779	0.617131474315	0.380969412563	0.720207629258	0.548007401615	0.297067821564
DDB_G0276239	0.402366358444	1.18427833469	1.00359966048	0.891517563453	1.09903510692	0.742968399142	0.848877100868
DDB_G0276241	546.177744545	376.624193624	174.62206397	80.3401493623	35.4459049617	25.3740428199	21.9156384873
DDB_G0276243	4.21021281232	16.5833146989	29.8648255754	18.1539151577	13.7221692276	5.13106124587	3.09655175017
DDB_G0276245	0.609253578136	0.846845872959	2.11280579404	31.408740608	41.7582951872	43.7840679455	41.8774872685
DDB_G0276247	20.593454191	16.0627217817	20.4346588848	24.0422940119	9.91795414801	6.3233873089	6.49353464313
DDB_G0276249	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDB_G0276251	7.53046882062	10.2616766979	11.0062684747	17.9083359636	15.0148865865	10.3024570712	8.50210088488
DDB_G0276253	4.12388409793	6.84686813438	13.4555223448	16.9419501358	14.4264713252	12.4624841195	19.1784707287
DDB_G0276255	4.27171847344	1.08470773153	1.28750735176	1.63862262421	1.86789239184	1.44619314983	1.53020875182
DDB_G0276257	0.0	0.0	0.52504552652	0.147874895663	0.112317279184	3.12578928935	10.2163499309
DDB_G0276259	35.5918002002	9.62638003058	41.0757680911	45.7186088638	31.8171472063	47.0640915815	61.6195330862
DDB_G0276261	3.21822071264	1.82792403581	48.2714983491	102.54967501	62.8798250282	72.5094151177	68.0753572
DDB_G0276263	2.59869759341	2.89412533524	3.13512577712	3.88834010438	4.57663481539	6.15158363815	3.64164484221
DDB_G0276265	0.052097939479	0.0934196230215	0.24372935096	0.228892485327	0.486624780064	0.370710805308	0.461246868631
DDB_G0276267	119.842975749	792.70629203	368.933713003	605.6591443	628.997092343	544.43409837	413.102169804
DDB_G0276269	8.83251546943	34.8810109598	46.9281471337	58.2033803497	27.6283475996	20.9377558178	16.7125379452
DDB_G0276271	1.92152154048	0.415290950089	11.5398075188	7.24695331514	12.5667812263	2.52141004778	2.96612314411
DDB_G0276273	38.120561757	49.1503467126	70.4655528631	101.77532387	121.690337881	105.837534275	117.303692764
DDB_G0276275	10.1191857814	5.43733382991	15.0432995165	13.3131905494	10.704273911	13.3696994902	8.09898714357
DDB_G0276277	23.6795196792	3.39476877561	13.6675174831	13.9707608292	5.69807081977	6.56707057566	6.6921141353
DDB_G0276279	60.4351836102	17.5481939011	9.81937628191	13.9674575842	8.93594814043	11.4999392167	12.9303742101
DDB_G0276281	0.759481371724	0.653826498224	2.35677091349	2.58077530523	3.2929503548	1.16237799427	1.5060815754
DDB_G0276283	0.226692179862	0.633926080978	0.819899670127	0.636830595723	0.546495387078	0.791728669066	0.847456753796
DDB_G0276285	2.50818181599	4.42975644492	6.6818000181	6.42887583468	14.5995696561	24.2051447528	496.419459663
DDB_G0276287	0.093143228451	0.0	2.05025714206	9.90836040374	7.25045366186	3.02667080387	5.40588770961
DDB_G0276289	1.17062779783	1.13021066594	4.93063557282	3.6864125901	6.39716415533	1.81461856619	1.43694401246
DDB_G0276291	69.0070836927	23.0373613388	49.137102207	47.9638527095	66.5673655949	46.8971639698	36.031793734
DDB_G0276293	11.6259239513	10.2862303251	21.4763949737	25.5664500331	12.8346284254	11.2947709522	10.5123599062
DDB_G0276295	0.0	0.636525079063	1.64278630251	1.07332852845	1.39139572244	2.29435481207	0.62583361736
DDB_G0276297	0.0	2.79747164631	132.986052839	242.053058396	330.942351166	328.760863113	256.562579137
DDB_G0276299	16.2020383721	4.4020346334	3.15240168171	3.3442073075	3.47174821696	3.22217724285	3.09850458872
DDB_G0276303	0.0220140775341	0.680989286566	0.98069401379	1.44966750467	1.77472296187	3.4128070666	1.0376808014
DDB_G0276305	164.301244425	281.957967444	103.8503148	119.426195467	102.900223033	142.608847907	102.746651489
DDB_G0276307	0.774634927739	1.07549510128	2.61827758336	3.32622308663	7.68840959714	5.77198427664	3.0282854156
DDB_G0276309	68.3835410676	48.3277075685	71.908786896	72.1860560352	33.7668174536	25.6874316174	27.279042192
DDB_G0276313	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDB_G0276315	1.24463325056	2.68571745124	13.0071008393	16.2486386562	9.06648525829	13.2423063787	11.1892259839
DDB_G0276317	17.4106006367	58.6179403631	47.2108881231	43.7677069349	49.7361819314	68.8621594136	74.0057655125
DDB_G0276319	18.360316351	51.711753208	74.4510675477	76.6465263662	60.5878459012	35.3478679163	46.3498493362
